  julian_date mpsi  mwsi
j10280.337  0.0242205  0.0000000
j10281.354  0.0195677  0.0000000
j10282.330  0.0228239  0.0000000
j10283.323  0.0217845  0.0000000
j10284.335  0.0192885  0.0000000
j10285.353  0.0225419  0.0000000
j10286.230  0.0273309  0.0000000
j10287.376  0.0226011  0.0000000
j10288.342  0.0240795  0.0000000
j10289.349  0.0365276  0.0000000
j10290.335  0.0405029  0.0000000
j10291.363  0.0428675  0.0000000
j10292.440  0.0896371  0.0000000
j10294.530  0.3476604  0.0937241
j10295.375  0.3091728  0.1026039
j10296.380  0.3190514  0.1182514
j10297.387  0.3694301  0.1486304
j10298.386  0.3937297  0.1247365
j10299.354  0.4174224  0.0894827
j10300.344  0.3824318  0.0683466
j10301.365  0.2733823  0.0363059
j10302.355  0.2331863  0.0188675
j10303.358  0.1259150  0.0000000
j10304.363  0.0619460  0.0000000
j10305.355  0.0876716  0.0007185
j10306.301  0.0739821  0.0286929
j10307.462  0.1192614  0.0802105
j10308.329  0.1360206  0.0230742
j10309.327  0.0966480  0.0037128
j10310.343  0.0849124  0.0007050
j10311.500  0.0989139  0.0066827
j10312.441  0.0619117  0.0025747
j10313.382  0.0596868  0.0014655
j10314.432  0.0468254  0.0000000
j10315.370  0.0532362  0.0000000
j10316.356  0.0549081  0.0000000
j10317.347  0.0381312  0.0000000
j10318.366  0.0410360  0.0002673
j10319.370  0.0600322  0.0000000
j10320.381  0.1800933  0.0032891
j10321.364  0.3121468  0.0158538
j10322.375  0.4266745  0.0149771
j10323.345  0.4922268  0.0559486
j10324.366  0.5695524  0.0287181
j10325.365  0.5263326  0.0223609
j10326.421  0.5156817  0.0170898
j10327.354  0.4915563  0.0185215
j10328.361  0.4230486  0.0134480
j10329.331  0.3616141  0.0041412
j10330.471  0.2067237  0.0029525
j10331.200  0.1490846  0.0000000
j10332.356  0.0408878  0.0000000
j10333.344  0.0447826  0.0000000
j10334.340  0.0614984  0.0000000
j10335.333  0.0247195  0.0000000
j10336.361  0.0240882  0.0000000
j10337.261  0.0336220  0.0000000
j10338.432  0.0198507  0.0000000
j10339.369  0.0264719  0.0000000
j10341.355  0.0172981  0.0000000
j10342.356  0.0193992  0.0000000
j10343.480  0.0180605  0.0000000
j10344.374  0.0226250  0.0000000
j10345.373  0.0162110  0.0000000
j10346.319  0.0310913  0.0000000
j10347.346  0.0672345  0.0000000
j10348.334  0.1552044  0.0000000
j10349.351  0.2059332  0.0000000
j10350.333  0.2471176  0.0000000
j10351.337  0.3290780  0.0000000
j10352.334  0.2990701  0.0000000
j10353.338  0.3195534  0.0000000
j10354.390  0.2813128  0.0000000
j10355.355  0.2170414  0.0000000
j10356.357  0.1698497  0.0000000
j10357.344  0.0951391  0.0000000
j10358.349  0.0508670  0.0000000
j10359.217  0.0249771  0.0000000
j10360.353  0.0212470  0.0000000
j10361.328  0.0193212  0.0000000
j10362.339  0.0165143  0.0000000
j10363.349  0.0151079  0.0000000
j10364.343  0.0150819  0.0000000
j10365.333  0.0152909  0.0000000
j10366.317  0.0159742  0.0000000
j10367.324  0.0107159  0.0000000
j10368.316  0.0154188  0.0000000
j10369.334  0.0097430  0.0000000
j10370.248  0.0209435  0.0000000
j10371.332  0.0162201  0.0000000
j10372.208  0.0207893  0.0000000
j10373.331  0.0118094  0.0000000
j10374.327  0.0413998  0.0000000
j10375.388  0.0966702  0.0000000
j10376.410  0.1223913  0.0000000
j10377.358  0.1815983  0.0000000
j10378.395  0.1648018  0.0000000
j10379.353  0.1685003  0.0000000
j10380.421  0.1711334  0.0000000
j10381.431  0.1571404  0.0000000
j10382.378  0.1507905  0.0000000
j10383.444  0.1176098  0.0000000
j10384.194  0.0862344  0.0000000
j10389.326  0.0117087  0.0000000
j10390.238  0.0129540  0.0000000
j10391.240  0.0194840  0.0000000
j10392.332  0.0134523  0.0000000
j10393.230  0.0144887  0.0000000
j10394.335  0.0107199  0.0000000
j10395.349  0.0079646  0.0000000
j10396.235  0.0211850  0.0000000
j10397.237  0.0267682  0.0000000
j10398.245  0.0617827  0.0000000
j10399.326  0.0799627  0.0000000
j10400.461  0.0990599  0.0000000
j10404.326  0.2662808  0.0000000
j10406.339  0.2840487  0.0013235
j10407.377  0.2730089  0.0000000
j10408.200  0.2911645  0.0023268
j10410.190  0.1925517  0.0351089
j10411.359  0.2641637  0.1832184
j10412.390  0.2729763  0.3017128
j10413.440  0.3505262  0.5341605
j10414.361  0.2850088  0.5931612
j10415.383  0.2487886  0.4877214
j10417.339  0.2776415  0.2548102
j10418.263  0.2373417  0.1199072
j10419.383  0.1415026  0.0061946
j10420.393  0.0270067  0.0000000
j10421.316  0.0140317  0.0000000
j10422.371  0.0107811  0.0000000
j10424.273  0.0065078  0.0000000
j10425.349  0.0172963  0.0000000
j10426.347  0.0606775  0.0073221
j10430.410  0.2453027  0.0169565
j10431.364  0.3499804  0.0326850
j10432.361  0.4097621  0.0182406
j10433.261  0.4049149  0.0320126
j10434.313  0.4057755  0.0344190
j10435.464  0.4491085  0.0064321
j10436.354  0.5655658  0.0370018
j10437.343  0.5681508  0.0254932
j10438.313  0.5740567  0.0184890
j10441.250  0.3170894  0.0000000
j10443.343  0.1652574  0.0000000
j10452.410  0.1117080  0.0000000
j10454.503  0.1761300  0.0000000
j10456.250  0.1669689  0.0022164
j10457.342  0.1598808  0.0003438
j10458.263  0.1805074  0.0000000
j10459.464  0.1873181  0.0000000
j10460.353  0.1330714  0.0000000
j10465.372  0.1713393  0.0005639
j10466.336  0.1605500  0.0000000
j10467.366  0.1451701  0.0003909
j10468.235  0.1642237  0.0000000
j10473.348  0.0503185  0.0000000
j10476.220  0.0557272  0.0000000
j10477.335  0.1141154  0.0000000
j10478.357  0.1048911  0.0000000
j10479.334  0.1421525  0.0069317
j10480.352  0.1385648  0.0000000
j10481.346  0.1584376  0.0000000
j10482.337  0.2166030  0.0387584
j10483.357  0.2184662  0.1081963
j10484.361  0.2444210  0.0534951
j10485.349  0.2113738  0.0087242
j10486.319  0.1569526  0.0000000
j10489.282  0.0714413  0.0000000
j10491.278  0.0832612  0.0000000
j10493.353  0.0157559  0.0000000
j10494.331  0.0396782  0.0000000
j10495.210  0.0442454  0.0000000
j10497.230  0.0431115  0.0000000
j10498.341  0.0484377  0.0000000
j10499.311  0.0494607  0.0000000
j10500.325  0.0157976  0.0000000
j10501.333  0.0145298  0.0000000
j10502.420  0.0325665  0.0000000
j10503.194  0.0478492  0.0000000
j10504.363  0.0864460  0.0000000
j10505.410  0.1568368  0.0000000
j10506.240  0.1640462  0.0000000
j10508.261  0.1856244  0.0000000
j10509.351  0.1914314  0.0000000
j10510.294  0.1868544  0.0000000
j10511.244  0.1819624  0.0000000
j10512.366  0.1159476  0.0000000
j10513.276  0.1022873  0.0000000
j10514.238  0.0983889  0.0000000
j10515.380  0.1486529  0.0078673
j10516.401  0.2072384  0.0269697
j10517.375  0.2681324  0.0271093
j10518.376  0.3179722  0.0333610
j10519.300  0.3253513  0.0383657
j10520.353  0.3028594  0.0392333
j10521.206  0.2748655  0.0450737
j10522.309  0.2677150  0.0300855
j10523.335  0.2342607  0.0201009
j10525.354  0.1419970  0.0003571
j10526.356  0.0553074  0.0000000
j10527.353  0.0246499  0.0000000
j10528.316  0.0332840  0.0000000
j10530.438  0.0402217  0.0000000
j10532.412  0.0394899  0.0000000
j10533.364  0.0403399  0.0000000
j10534.362  0.0436716  0.0000000
j10535.363  0.0708856  0.0000000
j10536.247  0.1233812  0.0132748
j10537.380  0.1646216  0.0603071
j10538.376  0.1729392  0.0624495
j10540.271  0.2019992  0.0270623
j10541.261  0.2139211  0.0437023
j10542.170  0.2494095  0.0345223
j10543.200  0.3483876  0.0158778
j10545.321  0.3664515  0.0182046
j10546.357  0.3537138  0.0109320
j10547.195  0.3504252  0.0072013
j10548.422  0.2730042  0.0306598
j10549.294  0.2965309  0.0639033
j10550.190  0.2756818  0.0498295
j10551.408  0.1968149  0.0085354
j10552.417  0.1370611  0.0108413
j10553.383  0.1145338  0.0153934
j10554.239  0.1479179  0.0169191
j10555.500  0.1078298  0.0097330
j10556.351  0.1181209  0.0007314
j10557.247  0.1099930  0.0000000
j10559.250  0.0546501  0.0000000
j10560.320  0.0274497  0.0000000
j10561.280  0.0444954  0.0000000
j10562.318  0.0286158  0.0000000
j10563.396  0.0573082  0.0000000
j10564.358  0.0762065  0.0000000
j10565.374  0.1403846  0.0040800
j10566.415  0.1333152  0.0052558
j10567.351  0.1618792  0.0000000
j10568.255  0.1181773  0.0000000
j10569.382  0.0942300  0.0000000
j10570.361  0.1036495  0.0000000
j10571.365  0.1434599  0.0000000
j10572.270  0.1601914  0.0000000
j10573.336  0.1787822  0.0000000
j10574.246  0.1934623  0.0000000
j10575.471  0.1647692  0.0015319
j10576.343  0.1915931  0.0095667
j10577.370  0.1806713  0.0204831
j10578.358  0.1735774  0.0304104
j10579.367  0.1411557  0.0450328
j10580.231  0.1469655  0.0501240
j10581.227  0.1036086  0.0473212
j10582.363  0.0875347  0.0200915
j10583.371  0.0799747  0.0118488
j10584.388  0.0849420  0.0030877
j10585.213  0.0825246  0.0000000
j10587.370  0.1290487  0.0481761
j10588.376  0.1823180  0.0580289
j10589.385  0.2421924  0.0807238
j10590.374  0.2991334  0.0961250
j10591.185  0.2700214  0.0903295
j10594.292  0.2847417  0.0025815
j10595.430  0.2262789  0.0018145
j10596.410  0.2255587  0.0024186
j10597.450  0.2722290  0.0029660
j10598.235  0.3333856  0.0095550
j10599.349  0.3286088  0.0008539
j10600.376  0.3702415  0.0061214
j10601.249  0.3827004  0.0306898
j10602.381  0.3719561  0.0781146
j10603.376  0.2980569  0.0567581
j10604.320  0.2571182  0.0706492
j10606.273  0.1941699  0.0287045
j10607.396  0.1145048  0.0035714
j10608.319  0.0908397  0.0013390
j10609.355  0.0632564  0.0000000
j10610.356  0.0565053  0.0000000
j10611.377  0.0766196  0.0000000
j10612.316  0.1155117  0.0000000
j10615.237  0.2131307  0.0000000
j10616.395  0.1912670  0.0114860
j10617.366  0.1734646  0.0000000
j10618.354  0.1640020  0.0003193
j10619.354  0.1254215  0.0003040
j10620.359  0.0797511  0.0000000
j10621.385  0.0516618  0.0000000
j10622.387  0.0534528  0.0000000
j10623.366  0.0814266  0.0000000
j10624.354  0.1010712  0.0006049
j10625.373  0.1521690  0.0130631
j10626.369  0.1598853  0.0139286
j10627.360  0.1613187  0.0039088
j10628.367  0.1386419  0.0002586
j10629.381  0.1181329  0.0000000
j10630.382  0.1018974  0.0000000
j10631.293  0.1056785  0.0000000
j10632.387  0.1015721  0.0000000
j10633.347  0.1104424  0.0000000
j10634.363  0.0762147  0.0000000
j10635.375  0.0533398  0.0000000
j10636.368  0.0555731  0.0000000
j10637.365  0.0712151  0.0000000
j10638.344  0.0953306  0.0000000
j10639.391  0.1081005  0.0000000
j10640.363  0.0762748  0.0000000
j10641.343  0.0646387  0.0000000
j10642.332  0.0588439  0.0000000
j10643.331  0.0458918  0.0000000
j10644.349  0.0426025  0.0000000
j10645.171  0.0341403  0.0000000
j10647.337  0.0762502  0.0000000
j10648.445  0.1021807  0.0000000
j10649.384  0.1480205  0.0000000
j10650.379  0.1676528  0.0003286
j10651.226  0.2045194  0.0000000
j10653.378  0.2419352  0.0163443
j10654.369  0.3146202  0.0113197
j10655.419  0.3463414  0.0189631
j10656.353  0.3256328  0.0017181
j10657.396  0.2845317  0.0014334
j10658.393  0.2413294  0.0000000
j10659.362  0.1916713  0.0014930
j10660.366  0.1788656  0.0000000
j10661.348  0.1560177  0.0000000
j10662.317  0.1176480  0.0000000
j10663.356  0.1126249  0.0000000
j10664.446  0.1230939  0.0036275
j10665.353  0.1169351  0.0063955
j10666.270  0.1344309  0.0013847
j10668.360  0.2729094  0.0486678
j10670.511  0.2593919  0.0213836
j10671.165  0.2843047  0.0165641
j10672.386  0.2672319  0.0253836
j10673.372  0.3422591  0.0725479
j10674.424  0.3985194  0.0513200
j10675.362  0.4117274  0.0322954
j10676.365  0.3784012  0.0271537
j10677.386  0.3803937  0.0272125
j10678.385  0.3543557  0.0306332
j10680.270  0.2987815  0.0203050
j10681.334  0.2293953  0.0161023
j10682.396  0.1817740  0.0054450
j10683.150  0.1552408  0.0000000
j10684.387  0.1035378  0.0000000
j10685.391  0.1996103  0.0000000
j10686.357  0.3528685  0.0135439
j10687.368  0.4817923  0.0219603
j10688.382  0.5354896  0.0514357
j10689.195  0.6430990  0.1356460
j10690.186  0.6662099  0.1637617
j10691.331  0.7160611  0.1392055
j10692.408  0.7263280  0.1036580
j10693.433  0.7577737  0.1248331
j10694.540  0.7258609  0.0751829
j10696.448  0.6225152  0.0559705
j10697.395  0.4974494  0.1251804
j10698.352  0.4806386  0.2102860
j10699.366  0.6180346  0.2310615
j10700.378  0.7646878  0.3857340
j10701.392  0.8554300  0.6098889
j10702.401  0.8930060  0.5533636
j10703.381  0.8501201  0.5466955
j10704.378  0.8298364  0.4483147
j10705.443  0.7644321  0.3294899
j10710.450  0.3163397  0.0639999
j10711.320  0.2478146  0.0585374
j10712.335  0.2549005  0.0213654
j10713.363  0.3373777  0.0150049
j10714.372  0.5255637  0.0141568
j10715.373  0.5726790  0.0896384
j10719.390  0.6385838  0.0916383
j10720.387  0.5763007  0.0505771
j10721.351  0.5198428  0.0306680
j10722.267  0.4620918  0.0020484
j10724.406  0.3190650  0.0133942
j10725.313  0.3544847  0.0189416
j10726.370  0.4049541  0.0019742
j10727.360  0.5172364  0.0008925
j10730.367  0.6445718  0.0019861
j10731.420  0.6863012  0.0047932
j10732.155  0.6756110  0.0252218
j10733.379  0.6146631  0.0272061
j10734.339  0.5742368  0.0766520
j10735.363  0.5198378  0.0704419
j10736.358  0.4053972  0.0500045
j10737.347  0.3214124  0.0421063
j10738.332  0.3495423  0.0267828
j10739.353  0.3914452  0.0447954
j10740.349  0.3993624  0.0241889
j10741.359  0.3424551  0.0295512
j10742.170  0.3352008  0.0280838
j10743.348  0.3899314  0.0133314
j10744.360  0.4059130  0.0000000
j10745.177  0.4337119  0.0000000
j10746.237  0.4060553  0.0000000
j10747.335  0.3240794  0.0000000
j10748.344  0.3428896  0.0008937
j10749.471  0.3268192  0.0000000
j10750.363  0.3464270  0.0320298
j10751.362  0.3326478  0.1034642
j10752.395  0.3889605  0.1692504
j10753.355  0.4420980  0.1564087
j10754.350  0.5119526  0.1389551
j10755.367  0.5722992  0.1422182
j10756.293  0.6204282  0.2838380
j10758.354  0.7409317  0.3131959
j10759.372  0.7091190  0.2010885
j10760.267  0.6198915  0.0717032
j10761.250  0.5011856  0.0059310
j10762.240  0.4792250  0.0000000
j10767.200  0.3456272  0.0445692
j10770.319  0.4298253  0.2100669
j10771.308  0.4729914  0.1960655
j10772.200  0.4399049  0.2143762
j10773.314  0.5753843  0.1766053
j10775.423  0.4460858  0.1922787
j10776.366  0.5803649  0.1091192
j10780.315  0.9477630  0.1088356
j10781.372  1.0295320  0.1778581
j10782.210  1.2470310  0.3494706
j10784.255  1.2523015  0.3738248
j10785.220  1.1721370  0.3875403
j10786.371  1.0183754  0.3374118
j10787.332  0.9756910  0.2375440
j10792.382  0.3723392  0.0561042
j10793.366  0.3584541  0.0672091
j10794.423  0.3307558  0.0311327
j10795.270  0.3935311  0.0467218
j10796.214  0.3706809  0.0633521
j10797.214  0.3939956  0.0460401
j10798.281  0.4587542  0.0444642
j10799.400  0.3258877  0.0642357
j10800.270  0.2914511  0.0713592
j10802.368  0.2459375  0.0286628
j10803.267  0.3205021  0.0208821
j10804.470  0.3684032  0.0462198
j10805.406  0.3676987  0.1092329
j10806.350  0.4726270  0.1725279
j10807.369  0.6311185  0.1725209
j10808.364  0.7624187  0.1703304
j10809.372  0.9337947  0.1796145
j10810.380  0.9915811  0.2037668
j10811.342  0.9176601  0.2108862
j10813.300  1.0205981  0.2454424
j10814.240  0.7810354  0.1590460
j10815.339  0.6950473  0.1036327
j10819.423  0.2903160  0.0000000
j10820.325  0.2700501  0.0000000
j10821.263  0.2487591  0.0000000
j10822.340  0.2137860  0.0000000
j10825.280  0.3678349  0.0000000
j10826.298  0.3935280  0.0188413
j10827.328  0.4090398  0.0758293
j10828.351  0.3612008  0.1168285
j10830.434  0.4750939  0.1397029
j10831.443  0.5626898  0.0726880
j10832.275  0.5745260  0.0289143
j10835.368  0.5161011  0.0000000
j10836.355  0.5602543  0.0075642
j10838.382  0.8331054  0.1094701
j10839.361  0.9362456  0.1475206
j10841.413  0.8953671  0.1869746
j10842.290  0.8225751  0.1674590
j10844.354  0.5787274  0.0778653
j10854.294  0.2578752  0.0160388
j10855.240  0.1733941  0.0125172
j10856.270  0.0000000  0.0000000
j10857.211  0.3963477  0.0734752
j10858.216  0.4447152  0.1634330
j10860.370  0.3047507  0.1736068
j10861.226  0.6567226  0.3430318
j10862.470  0.8300654  0.2201304
j10863.318  0.7385488  0.1961754
j10865.490  0.5241557  0.0387501
j10870.365  0.2779428  0.0559672
j10871.293  0.5481267  0.1170928
j10872.274  0.5520624  0.0396320
j10873.393  0.5610969  0.0389992
j10874.290  0.5797189  0.0865963
j10875.379  0.4191958  0.1380180
j10876.356  0.3838816  0.1431517
j10877.216  0.3727470  0.1342615
j10879.490  0.1857734  0.0000000
j10880.395  0.2264894  0.0184157
j10881.349  0.2949463  0.0101461
j10882.235  0.3696194  0.0329971
j10883.381  0.5121601  0.0773279
j10884.396  0.6843034  0.1224187
j10885.190  0.7213210  0.2181239
j10888.426  0.9280898  0.4640111
j10890.304  0.9325206  0.4934571
j10891.315  0.9094239  0.4386087
j10895.440  0.8025612  0.1007161
j10896.391  0.9192857  0.2464460
j10897.369  1.0130820  0.3631532
j10903.210  0.8904660  0.1932305
j10906.200  0.7308784  0.1580866
j10912.224  1.4392661  0.5275187
j10913.200  1.7236440  0.5385205
j10914.383  1.8044724  0.3740118
j10916.420  1.7992080  0.1298265
j10918.160  1.4485970  0.1773894
j10919.170  1.3165830  0.1216116
j10920.291  1.1014791  0.0352563
j10921.355  0.8227586  0.0106964
j10922.423  0.5913467  0.0269883
j10923.370  0.5387984  0.0327745
j10924.370  0.5529531  0.0716731
j10925.368  0.4694957  0.0461585
j10926.378  0.6025702  0.0215280
j10927.181  0.5873711  0.0104846
j10929.181  0.6534867  0.0074801
j10930.366  0.6760616  0.0338796
j10931.364  0.6757179  0.0620870
j10932.364  0.6550732  0.0830785
j10933.388  0.5837724  0.0929215
j10934.374  0.6035376  0.1582385
j10935.210  0.7748103  0.3361182
j10942.140  1.1342670  0.1839718
j10949.273  1.0782865  0.2698861
j10951.402  1.0142218  0.2505903
j10952.396  0.8715478  0.1512491
j10953.316  0.7943982  0.1087447
j10954.216  0.8462276  0.0852167
j10955.221  0.6691480  0.0363310
j10956.165  0.5651404  0.0062137
j10957.250  0.4864590  0.0333599
j10958.377  0.4169866  0.1324961
j10961.389  0.5334296  0.0661820
j10962.147  0.5030535  0.0872722
j10963.580  0.5340444  0.0936405
j10964.290  0.5658668  0.0638164
j10966.381  0.6610737  0.1222428
j10967.255  0.7858975  0.1863140
j10968.160  0.8292605  0.1636645
j10969.160  1.0164280  0.1554675
j10970.344  1.1191835  0.2137111
j10971.198  1.1525637  0.2298273
j10978.415  1.1792992  0.0641147
j10979.309  1.0428392  0.0407598
j10980.376  0.9013714  0.0503037
j10981.198  0.9810545  0.1008970
j10982.368  0.7269515  0.0844837
j10983.373  0.8784634  0.1150488
j10984.262  0.8130923  0.1360339
j10985.377  0.7054643  0.1014964
j10986.396  0.6096697  0.1467205
j10987.382  0.5087550  0.0804472
j10988.381  0.4639345  0.0417419
j10989.326  0.4640581  0.0386405
j10990.351  0.5702277  0.0748531
j10991.351  0.7219802  0.1550950
j10992.374  0.9496871  0.1546167
j10993.356  1.2763246  0.2139546
j10994.230  1.5675091  0.2545410
j10995.495  1.7480301  0.2370193
j10996.385  1.6558690  0.1988553
j10997.380  1.7384945  0.1618603
j10998.400  1.7394366  0.2336211
j10999.403  1.6299256  0.3072169
j11000.392  1.5911218  0.2788526
j11001.366  1.5404911  0.1842667
j11002.375  1.2973824  0.1326828
j11003.372  1.1676812  0.1111738
j11004.410  0.9955869  0.0649989
j11005.366  1.0351574  0.0339313
j11006.374  0.9776244  0.0220380
j11007.391  1.0825169  0.0587308
j11008.378  1.0016731  0.0420254
j11009.362  1.0287904  0.0241062
j11010.370  1.0943888  0.0216720
j11011.384  1.0360975  0.0930870
j11012.371  1.0354791  0.1301384
j11013.254  0.9807699  0.0886307
j11014.490  0.9246746  0.0866295
j11015.396  0.9520437  0.0542399
j11016.277  0.8498639  0.0511244
j11017.459  0.9103182  0.1258887
j11018.354  0.9156747  0.1783777
j11019.398  0.9830852  0.2815203
j11020.392  1.0763087  0.3749902
j11021.360  1.1443954  0.3944705
j11022.369  1.2059935  0.3490399
j11023.421  1.3426241  0.3100113
j11024.397  1.4317342  0.2694917
j11025.376  1.3692765  0.1994530
j11026.386  1.3537906  0.1351612
j11027.392  1.3416940  0.0690417
j11028.456  1.1726266  0.0303493
j11029.413  1.1651448  0.0287125
j11030.381  1.1560491  0.1164337
j11031.385  1.0512481  0.2163220
j11032.408  1.0862461  0.3540958
j11033.384  1.3142186  0.4506125
j11034.403  1.3821158  0.5412458
j11035.341  1.6323098  0.6745160
j11037.445  1.8266540  0.6761828
j11038.406  1.8710401  0.5332773
j11039.300  1.6585480  0.4688030
j11040.396  1.3375493  0.4773324
j11041.391  1.2191607  0.3887148
j11042.392  1.3219646  0.3391007
j11043.392  1.2413982  0.2324059
j11044.412  1.1854206  0.1169997
j11045.262  1.2026339  0.1707309
j11046.430  1.2010348  0.2260644
j11047.384  1.3758529  0.3469317
j11048.378  1.5876821  0.3422998
j11049.395  1.5655774  0.3049283
j11050.398  1.5302063  0.2759016
j11051.393  1.5314163  0.2535990
j11052.433  1.4966991  0.2238683
j11053.367  1.5743248  0.2460857
j11054.398  1.4529992  0.2675041
j11055.355  1.4893293  0.3277118
j11056.388  1.5870467  0.5829493
j11057.327  1.5783583  0.6800237
j11058.351  1.5818257  0.8175042
